Price,Close,High,Low,Open,Volume
Ticker,ART.WA,ART.WA,ART.WA,ART.WA,ART.WA
Date,,,,,
2019-08-05,3.6500000953674316,3.7200000286102295,3.6500000953674316,3.6500000953674316,2333
2019-08-06,3.5999999046325684,3.6500000953674316,3.5999999046325684,3.6500000953674316,2462
2019-08-07,3.700000047683716,3.700000047683716,3.569999933242798,3.569999933242798,200
2019-08-08,3.75,3.75,3.75,3.75,3
2019-08-09,3.759999990463257,3.759999990463257,3.75,3.75,660
2019-08-12,3.759999990463257,3.8499999046325684,3.759999990463257,3.799999952316284,1997
2019-08-13,3.759999990463257,3.759999990463257,3.759999990463257,3.759999990463257,84
2019-08-14,3.7799999713897705,3.950000047683716,3.7799999713897705,3.950000047683716,3007
2019-08-15,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,0
2019-08-16,3.75,3.799999952316284,3.6600000858306885,3.799999952316284,6074
2019-08-19,3.680000066757202,3.75,3.559999942779541,3.6449999809265137,2622
2019-08-20,3.619999885559082,3.680000066757202,3.509999990463257,3.680000066757202,1580
2019-08-21,3.619999885559082,3.799999952316284,3.619999885559082,3.799999952316284,205
2019-08-22,3.619999885559082,3.619999885559082,3.619999885559082,3.619999885559082,1475
2019-08-23,3.450000047683716,3.700000047683716,3.450000047683716,3.700000047683716,9139
2019-08-26,3.5350000858306885,3.555000066757202,3.5,3.555000066757202,42
2019-08-27,3.640000104904175,3.640000104904175,3.299999952316284,3.5,4385
2019-08-28,3.5899999141693115,3.6500000953674316,3.4800000190734863,3.6500000953674316,1729
2019-08-29,3.5450000762939453,3.5999999046325684,3.4200000762939453,3.5999999046325684,1040
2019-08-30,3.5850000381469727,3.5999999046325684,3.434999942779541,3.5999999046325684,3083
2019-09-02,3.575000047683716,3.690000057220459,3.440000057220459,3.690000057220459,517
2019-09-03,3.5950000286102295,3.6500000953674316,3.4549999237060547,3.6500000953674316,1909
2019-09-04,3.5799999237060547,3.5899999141693115,3.4549999237060547,3.5899999141693115,3127
2019-09-05,3.569999933242798,3.569999933242798,3.569999933242798,3.569999933242798,16
2019-09-06,3.5799999237060547,3.5799999237060547,3.559999942779541,3.5799999237060547,1399
2019-09-09,3.565000057220459,3.5850000381469727,3.4549999237060547,3.559999942779541,5772
2019-09-10,3.5,3.5999999046325684,3.4600000381469727,3.5999999046325684,1753
2019-09-11,3.450000047683716,3.5,3.450000047683716,3.450000047683716,1385
2019-09-12,3.555000066757202,3.555000066757202,3.4049999713897705,3.494999885559082,4092
2019-09-13,3.4000000953674316,3.5,3.4000000953674316,3.5,2372
2019-09-16,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,355
2019-09-17,3.430000066757202,3.494999885559082,3.3350000381469727,3.490000009536743,1932
2019-09-18,3.430000066757202,3.5,3.430000066757202,3.5,453
2019-09-19,3.430000066757202,3.5,3.430000066757202,3.5,1002
2019-09-20,3.5,3.5,3.319999933242798,3.5,5849
2019-09-23,3.490000009536743,3.5,3.299999952316284,3.5,3856
2019-09-24,3.5,3.5,3.430000066757202,3.5,3442
2019-09-25,3.5,3.5,3.5,3.5,898
2019-09-26,3.5,3.5,3.5,3.5,10
2019-09-27,3.319999933242798,3.5,3.299999952316284,3.5,4669
2019-09-30,3.390000104904175,3.4649999141693115,3.3499999046325684,3.390000104904175,2756
2019-10-01,3.444999933242798,3.450000047683716,3.444999933242798,3.450000047683716,603
2019-10-02,3.25,3.444999933242798,3.25,3.444999933242798,4761
2019-10-03,3.259999990463257,3.265000104904175,3.259999990463257,3.265000104904175,1261
2019-10-04,3.25,3.259999990463257,3.25,3.259999990463257,135
2019-10-07,3.25,3.25,3.200000047683716,3.200000047683716,1207
2019-10-08,3.255000114440918,3.259999990463257,3.255000114440918,3.259999990463257,400
2019-10-09,3.200000047683716,3.255000114440918,3.200000047683716,3.255000114440918,642
2019-10-10,3.25,3.25,3.200000047683716,3.200000047683716,222
2019-10-11,3.244999885559082,3.25,3.244999885559082,3.25,529
2019-10-14,3.200000047683716,3.25,3.200000047683716,3.25,1342
2019-10-15,3.25,3.25,3.200000047683716,3.200000047683716,1218
2019-10-16,3.140000104904175,3.259999990463257,3.140000104904175,3.259999990463257,278
2019-10-17,3.259999990463257,3.259999990463257,3.259999990463257,3.259999990463257,3
2019-10-18,3.180000066757202,3.259999990463257,3.0,3.259999990463257,5919
2019-10-21,3.134999990463257,3.200000047683716,3.134999990463257,3.200000047683716,328
2019-10-22,3.134999990463257,3.200000047683716,3.0199999809265137,3.200000047683716,1132
2019-10-23,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3
2019-10-24,3.1600000858306885,3.200000047683716,3.1500000953674316,3.200000047683716,53
2019-10-25,3.130000114440918,3.200000047683716,3.009999990463257,3.200000047683716,1232
2019-10-28,3.119999885559082,3.130000114440918,3.119999885559082,3.130000114440918,202
2019-10-29,3.0899999141693115,3.0999999046325684,3.049999952316284,3.0999999046325684,957
2019-10-30,3.0199999809265137,3.049999952316284,3.0199999809265137,3.049999952316284,1479
2019-10-31,3.015000104904175,3.0199999809265137,2.9549999237060547,3.0199999809265137,1102
2019-11-01,3.015000104904175,3.015000104904175,3.015000104904175,3.015000104904175,0
2019-11-04,2.9800000190734863,3.049999952316284,2.819999933242798,2.819999933242798,5145
2019-11-05,2.8499999046325684,2.994999885559082,2.75,2.9000000953674316,5950
2019-11-06,2.799999952316284,2.890000104904175,2.799999952316284,2.890000104904175,838
2019-11-07,2.8299999237060547,2.859999895095825,2.759999990463257,2.799999952316284,3404
2019-11-08,2.690000057220459,2.859999895095825,2.5999999046325684,2.859999895095825,16261
2019-11-11,2.690000057220459,2.690000057220459,2.690000057220459,2.690000057220459,0
2019-11-12,2.6500000953674316,2.75,2.6500000953674316,2.680000066757202,7758
2019-11-13,2.5199999809265137,2.700000047683716,2.5199999809265137,2.700000047683716,3904
2019-11-14,2.619999885559082,2.619999885559082,2.5,2.5199999809265137,5009
2019-11-15,2.619999885559082,2.625,2.5299999713897705,2.5299999713897705,560
2019-11-18,2.5999999046325684,2.75,2.5999999046325684,2.700000047683716,1446
2019-11-19,2.6700000762939453,2.799999952316284,2.6700000762939453,2.75,4114
2019-11-20,3.0,3.0,2.6449999809265137,2.6449999809265137,6826
2019-11-21,2.799999952316284,2.994999885559082,2.799999952316284,2.994999885559082,4673
2019-11-22,2.9000000953674316,2.9200000762939453,2.9000000953674316,2.9200000762939453,219
2019-11-25,2.7950000762939453,2.890000104904175,2.75,2.890000104904175,1846
2019-11-26,2.890000104904175,2.890000104904175,2.7950000762939453,2.7950000762939453,5590
2019-11-27,2.890000104904175,2.890000104904175,2.890000104904175,2.890000104904175,26
2019-11-28,2.884999990463257,2.9200000762939453,2.700000047683716,2.890000104904175,10033
2019-11-29,2.8399999141693115,2.880000114440918,2.755000114440918,2.880000114440918,3940
2019-12-02,2.819999933242798,2.8299999237060547,2.75,2.8299999237060547,4684
2019-12-03,2.859999895095825,2.880000114440918,2.859999895095825,2.880000114440918,99
2019-12-04,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,370
2019-12-05,2.75,2.809999942779541,2.75,2.7699999809265137,1159
2019-12-06,2.869999885559082,2.869999885559082,2.759999990463257,2.759999990463257,4
2019-12-09,2.859999895095825,2.950000047683716,2.7699999809265137,2.880000114440918,6232
2019-12-10,2.859999895095825,2.880000114440918,2.75,2.799999952316284,5565
2019-12-11,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,3
2019-12-12,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,3
2019-12-13,2.75,2.8299999237060547,2.75,2.819999933242798,1071
2019-12-16,2.700000047683716,2.8299999237060547,2.700000047683716,2.8299999237060547,3032
2019-12-17,2.700000047683716,2.740000009536743,2.700000047683716,2.740000009536743,1300
2019-12-18,2.690000057220459,2.690000057220459,2.609999895095825,2.690000057220459,2350
2019-12-19,2.690000057220459,2.690000057220459,2.549999952316284,2.690000057220459,9853
2019-12-20,2.75,2.75,2.5799999237060547,2.6600000858306885,7557
2019-12-23,2.8299999237060547,2.890000104904175,2.619999885559082,2.75,10168
2019-12-24,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,0
2019-12-25,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,0
2019-12-26,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,0
2019-12-27,2.8299999237060547,2.8299999237060547,2.799999952316284,2.8299999237060547,3132
2019-12-30,2.940000057220459,2.950000047683716,2.8299999237060547,2.8299999237060547,15115
2019-12-31,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0
2020-01-01,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0
2020-01-02,3.4000000953674316,3.6549999713897705,3.0299999713897705,3.0299999713897705,47362
2020-01-03,3.2950000762939453,3.5,3.174999952316284,3.4800000190734863,13005
2020-01-06,3.2950000762939453,3.2950000762939453,3.2950000762939453,3.2950000762939453,0
2020-01-07,3.299999952316284,3.3399999141693115,3.299999952316284,3.299999952316284,2627
2020-01-08,3.0999999046325684,3.359999895095825,3.0999999046325684,3.359999895095825,9791
2020-01-09,3.444999933242798,3.6449999809265137,3.0999999046325684,3.0999999046325684,48668
2020-01-10,3.2100000381469727,3.4049999713897705,3.180000066757202,3.3499999046325684,31968
2020-01-13,3.2049999237060547,3.2899999618530273,3.140000104904175,3.25,5205
2020-01-14,3.069999933242798,3.200000047683716,3.0,3.200000047683716,25093
2020-01-15,3.184999942779541,3.2149999141693115,3.0999999046325684,3.180000066757202,31511
2020-01-16,3.194999933242798,3.200000047683716,3.0950000286102295,3.194999933242798,22112
2020-01-17,3.0899999141693115,3.190000057220459,3.0,3.190000057220459,13554
2020-01-20,3.190000057220459,3.200000047683716,3.0,3.1500000953674316,15499
2020-01-21,3.200000047683716,3.200000047683716,3.190000057220459,3.200000047683716,3314
2020-01-22,3.1649999618530273,3.2149999141693115,3.0999999046325684,3.200000047683716,31801
2020-01-23,3.140000104904175,3.190000057220459,3.059999942779541,3.184999942779541,794
2020-01-24,3.059999942779541,3.1649999618530273,3.059999942779541,3.1649999618530273,3795
2020-01-27,2.9000000953674316,3.049999952316284,2.9000000953674316,3.049999952316284,23103
2020-01-28,2.990000009536743,2.990000009536743,2.9000000953674316,2.9700000286102295,1504
2020-01-29,3.0,3.059999942779541,2.9000000953674316,3.059999942779541,894
2020-01-30,2.8299999237060547,3.049999952316284,2.819999933242798,3.049999952316284,6484
2020-01-31,2.8299999237060547,2.9549999237060547,2.815000057220459,2.8399999141693115,4832
2020-02-03,2.8499999046325684,2.9200000762939453,2.8399999141693115,2.8399999141693115,3187
2020-02-04,2.9600000381469727,2.9600000381469727,2.8499999046325684,2.8499999046325684,16457
2020-02-05,2.944999933242798,2.950000047683716,2.859999895095825,2.950000047683716,4055
2020-02-06,3.194999933242798,3.25,2.9600000381469727,2.9600000381469727,214545
2020-02-07,3.180000066757202,3.200000047683716,3.1700000762939453,3.194999933242798,79569
2020-02-10,3.380000114440918,3.390000104904175,3.2149999141693115,3.2149999141693115,28259
2020-02-11,3.2300000190734863,3.5,3.1500000953674316,3.4000000953674316,34756
2020-02-12,3.0999999046325684,3.380000114440918,3.0299999713897705,3.380000114440918,27232
2020-02-13,3.0999999046325684,3.2799999713897705,3.0,3.0999999046325684,19289
2020-02-14,3.0999999046325684,3.1449999809265137,3.0,3.0999999046325684,13432
2020-02-17,3.0999999046325684,3.2200000286102295,3.0399999618530273,3.2200000286102295,3240
2020-02-18,3.049999952316284,3.134999990463257,3.0250000953674316,3.134999990463257,4485
2020-02-19,3.1500000953674316,3.1700000762939453,3.0399999618530273,3.0899999141693115,8935
2020-02-20,3.1600000858306885,3.194999933242798,3.1500000953674316,3.194999933242798,1994
2020-02-21,3.25,3.299999952316284,3.065000057220459,3.1549999713897705,113002
2020-02-24,3.1700000762939453,3.299999952316284,3.069999933242798,3.299999952316284,89590
2020-02-25,2.9700000286102295,3.299999952316284,2.930000066757202,3.2049999237060547,37515
2020-02-26,3.109999895095825,3.109999895095825,2.680000066757202,2.9000000953674316,123090
2020-02-27,3.119999885559082,3.1500000953674316,2.9749999046325684,3.1500000953674316,14837
2020-02-28,2.75,2.990000009536743,2.680000066757202,2.9749999046325684,31072
2020-03-02,3.059999942779541,3.059999942779541,2.819999933242798,2.819999933242798,9313
2020-03-03,3.0999999046325684,3.0999999046325684,2.950000047683716,3.069999933242798,24914
2020-03-04,3.1500000953674316,3.1500000953674316,2.9700000286102295,3.1500000953674316,2557
2020-03-05,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,150
2020-03-06,3.0199999809265137,3.1500000953674316,2.859999895095825,3.1500000953674316,13006
2020-03-09,2.6700000762939453,2.9000000953674316,2.6600000858306885,2.6600000858306885,14802
2020-03-10,2.6649999618530273,2.690000057220459,2.5399999618530273,2.5399999618530273,7699
2020-03-11,2.490000009536743,2.6649999618530273,2.390000104904175,2.6649999618530273,18417
2020-03-12,1.909999966621399,2.2799999713897705,1.899999976158142,2.2799999713897705,19264
2020-03-13,2.0399999618530273,2.1500000953674316,1.9299999475479126,2.0,25464
2020-03-16,2.0399999618530273,2.200000047683716,1.9900000095367432,2.0,44634
2020-03-17,2.049999952316284,2.0799999237060547,1.9500000476837158,2.0799999237060547,42858
2020-03-18,2.0199999809265137,2.240000009536743,1.9800000190734863,2.055000066757202,25048
2020-03-19,1.9299999475479126,2.059999942779541,1.8459999561309814,2.049999952316284,29978
2020-03-20,1.937999963760376,2.0,1.7400000095367432,1.840000033378601,47522
2020-03-23,1.9900000095367432,1.9900000095367432,1.899999976158142,1.9900000095367432,6282
2020-03-24,1.9980000257492065,2.194999933242798,1.9500000476837158,2.009999990463257,14770
2020-03-25,1.9900000095367432,2.0,1.9600000381469727,2.0,10462
2020-03-26,2.0,2.0,1.9900000095367432,2.0,54710
2020-03-27,1.9079999923706055,2.119999885559082,1.9079999923706055,2.119999885559082,51826
2020-03-30,1.8600000143051147,1.9040000438690186,1.850000023841858,1.899999976158142,9939
2020-03-31,1.9199999570846558,1.9500000476837158,1.899999976158142,1.899999976158142,9974
2020-04-01,1.9299999475479126,1.9900000095367432,1.9199999570846558,1.9199999570846558,4217
2020-04-02,1.9700000286102295,2.009999990463257,1.9500000476837158,1.9900000095367432,3662
2020-04-03,1.934999942779541,1.9800000190734863,1.875,1.9700000286102295,21133
2020-04-06,1.9950000047683716,1.9950000047683716,1.8700000047683716,1.9500000476837158,6277
2020-04-07,1.9450000524520874,2.3499999046325684,1.850000023841858,1.9950000047683716,209794
2020-04-08,2.509999990463257,2.509999990463257,2.0,2.0899999141693115,472255
2020-04-09,2.8399999141693115,3.049999952316284,2.75,2.9000000953674316,258427
2020-04-10,2.8399999141693115,2.8399999141693115,2.8399999141693115,2.8399999141693115,0
2020-04-13,2.8399999141693115,2.8399999141693115,2.8399999141693115,2.8399999141693115,0
2020-04-14,3.630000114440918,3.630000114440918,3.0,3.0,103728
2020-04-15,3.2100000381469727,4.0,3.180000066757202,3.799999952316284,98898
2020-04-16,3.200000047683716,3.5199999809265137,3.190000057220459,3.509999990463257,21707
2020-04-17,3.390000104904175,3.5999999046325684,3.2100000381469727,3.2200000286102295,25839
2020-04-20,3.390000104904175,3.5999999046325684,3.359999895095825,3.5999999046325684,16261
2020-04-21,2.9800000190734863,3.5,2.9800000190734863,3.5,50666
2020-04-22,3.450000047683716,3.5799999237060547,3.0299999713897705,3.0299999713897705,77363
2020-04-23,3.380000114440918,3.5,3.200000047683716,3.5,24816
2020-04-24,3.3399999141693115,3.3399999141693115,3.200000047683716,3.3399999141693115,25854
2020-04-27,3.2799999713897705,3.319999933242798,3.180000066757202,3.319999933242798,50073
2020-04-28,3.2200000286102295,3.390000104904175,3.0899999141693115,3.200000047683716,61482
2020-04-29,3.299999952316284,3.3299999237060547,3.0899999141693115,3.2899999618530273,39040
2020-04-30,3.299999952316284,3.390000104904175,3.2100000381469727,3.299999952316284,14829
2020-05-01,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0
2020-05-04,3.630000114440918,3.630000114440918,3.299999952316284,3.299999952316284,69758
2020-05-05,4.550000190734863,4.550000190734863,3.680000066757202,3.680000066757202,214285
2020-05-06,4.75,5.5,4.599999904632568,5.0,99190
2020-05-07,6.099999904632568,6.099999904632568,4.900000095367432,5.019999980926514,199475
2020-05-08,6.300000190734863,7.300000190734863,6.300000190734863,6.400000095367432,305831
2020-05-11,5.739999771118164,6.78000020980835,5.679999828338623,6.300000190734863,99014
2020-05-12,6.0,6.21999979019165,5.739999771118164,5.739999771118164,43022
2020-05-13,6.0,6.260000228881836,5.619999885559082,6.0,21210
2020-05-14,6.0,6.0,4.860000133514404,6.0,54868
2020-05-15,5.940000057220459,6.179999828338623,5.519999980926514,5.940000057220459,38292
2020-05-18,5.940000057220459,5.940000057220459,5.699999809265137,5.900000095367432,17690
2020-05-19,5.940000057220459,5.940000057220459,5.699999809265137,5.920000076293945,7515
2020-05-20,6.159999847412109,6.440000057220459,5.960000038146973,6.0,33555
2020-05-21,6.380000114440918,6.460000038146973,6.099999904632568,6.179999828338623,61780
2020-05-22,6.239999771118164,6.380000114440918,6.059999942779541,6.300000190734863,6562
2020-05-25,6.199999809265137,6.320000171661377,6.019999980926514,6.320000171661377,12220
2020-05-26,6.400000095367432,6.659999847412109,5.860000133514404,6.119999885559082,24342
2020-05-27,6.0,6.760000228881836,5.900000095367432,6.5,38443
2020-05-28,6.079999923706055,6.340000152587891,6.0,6.239999771118164,17185
2020-05-29,6.179999828338623,6.400000095367432,6.039999961853027,6.199999809265137,12609
2020-06-01,6.5,6.619999885559082,5.960000038146973,6.039999961853027,49134
2020-06-02,6.659999847412109,6.880000114440918,6.5,6.579999923706055,30129
2020-06-03,6.559999942779541,6.699999809265137,6.199999809265137,6.699999809265137,9607
2020-06-04,6.699999809265137,6.960000038146973,6.440000057220459,6.559999942779541,47194
2020-06-05,6.800000190734863,6.840000152587891,6.5,6.699999809265137,17555
2020-06-08,6.699999809265137,6.880000114440918,6.5,6.840000152587891,25085
2020-06-09,7.28000020980835,7.5,7.0,7.019999980926514,71578
2020-06-10,7.360000133514404,7.360000133514404,7.019999980926514,7.28000020980835,17844
2020-06-11,7.360000133514404,7.360000133514404,7.360000133514404,7.360000133514404,0
2020-06-12,7.300000190734863,7.340000152587891,6.739999771118164,6.739999771118164,13890
2020-06-15,7.159999847412109,7.28000020980835,7.0,7.0,2287
2020-06-16,7.079999923706055,7.300000190734863,6.960000038146973,7.300000190734863,8776
2020-06-17,6.920000076293945,7.079999923706055,6.800000190734863,7.0,4486
2020-06-18,7.300000190734863,7.300000190734863,6.300000190734863,6.880000114440918,75064
2020-06-19,7.119999885559082,7.260000228881836,7.0,7.260000228881836,12085
2020-06-22,7.119999885559082,7.179999828338623,7.019999980926514,7.099999904632568,8224
2020-06-23,7.099999904632568,7.159999847412109,6.980000019073486,7.0,31432
2020-06-24,6.860000133514404,7.099999904632568,6.800000190734863,7.099999904632568,8314
2020-06-25,6.900000095367432,7.0,6.71999979019165,6.860000133514404,6444
2020-06-26,6.860000133514404,7.0,6.699999809265137,7.0,4499
2020-06-29,7.0,7.0,6.619999885559082,6.900000095367432,5626
2020-06-30,6.900000095367432,7.0,6.800000190734863,7.0,2000
2020-07-01,6.760000228881836,6.980000019073486,6.760000228881836,6.800000190734863,6051
2020-07-02,6.78000020980835,6.880000114440918,6.579999923706055,6.760000228881836,7530
2020-07-03,6.5,6.78000020980835,6.139999866485596,6.78000020980835,35804
2020-07-06,6.639999866485596,6.699999809265137,6.320000171661377,6.5,17946
2020-07-07,6.659999847412109,6.699999809265137,6.5,6.699999809265137,6599
2020-07-08,8.079999923706055,8.5,6.659999847412109,6.659999847412109,163004
2020-07-09,8.199999809265137,9.300000190734863,8.100000381469727,8.779999732971191,156014
2020-07-10,7.980000019073486,8.039999961853027,7.519999980926514,8.039999961853027,26405
2020-07-13,7.5,8.0,7.300000190734863,8.0,32516
2020-07-14,7.5,7.78000020980835,7.400000095367432,7.599999904632568,21513
2020-07-15,8.100000381469727,8.100000381469727,7.400000095367432,7.400000095367432,25391
2020-07-16,7.900000095367432,8.359999656677246,7.900000095367432,8.359999656677246,8015
2020-07-17,8.0,8.0,7.800000190734863,7.980000019073486,16032
2020-07-20,7.800000190734863,8.199999809265137,7.71999979019165,8.199999809265137,9891
2020-07-21,8.0,8.0,7.539999961853027,7.739999771118164,29747
2020-07-22,7.900000095367432,8.0,7.599999904632568,8.0,28395
2020-07-23,7.900000095367432,8.0,7.820000171661377,7.940000057220459,30254
2020-07-24,8.0,8.140000343322754,7.900000095367432,8.0,7143
2020-07-27,8.319999694824219,8.420000076293945,7.900000095367432,8.100000381469727,27039
2020-07-28,8.399999618530273,8.5,8.300000190734863,8.420000076293945,17407
2020-07-29,8.300000190734863,8.460000038146973,8.220000267028809,8.460000038146973,10339
2020-07-30,7.199999809265137,8.479999542236328,7.159999847412109,8.479999542236328,27675
2020-07-31,7.039999961853027,7.199999809265137,6.519999980926514,7.0,20798
2020-08-03,7.599999904632568,7.599999904632568,7.039999961853027,7.039999961853027,7344
2020-08-04,7.78000020980835,7.980000019073486,7.300000190734863,7.78000020980835,16788
2020-08-05,8.5,8.5,7.599999904632568,7.800000190734863,18456
2020-08-06,9.699999809265137,10.75,9.300000190734863,10.0,141210
2020-08-07,9.119999885559082,10.0,8.699999809265137,9.800000190734863,47268
2020-08-10,11.25,11.5,9.579999923706055,10.0,227846
2020-08-11,10.100000381469727,11.399999618530273,10.100000381469727,11.25,66995
2020-08-12,9.479999542236328,10.5,9.0,10.5,74332
2020-08-13,9.680000305175781,10.199999809265137,9.5,9.5,38023
2020-08-14,9.760000228881836,10.300000190734863,9.699999809265137,9.819999694824219,17917
2020-08-17,10.0,10.25,9.739999771118164,10.25,16421
2020-08-18,9.0600004196167,10.0,9.020000457763672,10.0,31740
2020-08-19,9.140000343322754,9.399999618530273,9.020000457763672,9.199999809265137,11874
2020-08-20,9.140000343322754,9.319999694824219,8.65999984741211,9.180000305175781,14275
2020-08-21,9.399999618530273,9.399999618530273,8.800000190734863,9.15999984741211,6259
2020-08-24,8.960000038146973,9.399999618530273,8.920000076293945,9.380000114440918,24268
2020-08-25,8.84000015258789,9.079999923706055,8.84000015258789,8.920000076293945,8468
2020-08-26,8.619999885559082,9.0,8.619999885559082,9.0,26006
2020-08-27,9.0600004196167,9.239999771118164,8.720000267028809,8.899999618530273,9979
2020-08-28,9.300000190734863,9.300000190734863,9.079999923706055,9.260000228881836,9609
2020-08-31,9.199999809265137,9.460000038146973,9.0600004196167,9.420000076293945,6368
2020-09-01,9.039999961853027,9.279999732971191,8.760000228881836,9.260000228881836,11677
2020-09-02,9.5,9.640000343322754,9.180000305175781,9.279999732971191,26765
2020-09-03,10.0,10.149999618530273,9.600000381469727,9.600000381469727,56534
2020-09-04,10.600000381469727,10.600000381469727,9.720000267028809,9.720000267028809,35678
2020-09-07,10.5,10.699999809265137,10.050000190734863,10.600000381469727,11982
2020-09-08,10.0,10.75,9.699999809265137,10.75,87227
2020-09-09,10.350000381469727,10.350000381469727,9.619999885559082,9.819999694824219,16053
2020-09-10,10.0,10.300000190734863,10.0,10.0,2540
2020-09-11,9.65999984741211,9.899999618530273,9.65999984741211,9.899999618530273,5963
2020-09-14,9.220000267028809,9.979999542236328,9.0,9.979999542236328,4231
2020-09-15,9.600000381469727,9.600000381469727,9.220000267028809,9.239999771118164,7518
2020-09-16,9.460000038146973,9.600000381469727,9.100000381469727,9.5,33579
2020-09-17,9.180000305175781,9.260000228881836,9.100000381469727,9.100000381469727,4858
2020-09-18,9.399999618530273,9.420000076293945,8.819999694824219,9.420000076293945,3736
2020-09-21,8.960000038146973,9.5,8.960000038146973,9.420000076293945,3356
2020-09-22,9.15999984741211,9.199999809265137,8.920000076293945,9.0,6837
2020-09-23,8.739999771118164,9.15999984741211,8.520000457763672,9.15999984741211,11588
2020-09-24,8.880000114440918,8.960000038146973,8.65999984741211,8.800000190734863,4325
2020-09-25,9.359999656677246,9.460000038146973,8.899999618530273,8.979999542236328,3375
2020-09-28,9.84000015258789,9.84000015258789,9.100000381469727,9.359999656677246,7423
2020-09-29,9.800000190734863,10.399999618530273,9.279999732971191,9.899999618530273,18389
2020-09-30,9.779999732971191,9.899999618530273,9.399999618530273,9.899999618530273,17450
2020-10-01,9.899999618530273,10.0,9.180000305175781,9.399999618530273,12096
2020-10-02,9.619999885559082,10.0,9.199999809265137,10.0,4323
2020-10-05,9.34000015258789,9.779999732971191,9.34000015258789,9.779999732971191,4399
2020-10-06,9.739999771118164,9.979999542236328,9.34000015258789,9.539999961853027,22442
2020-10-07,10.300000190734863,10.350000381469727,9.579999923706055,9.899999618530273,23232
2020-10-08,10.0,11.149999618530273,10.0,10.600000381469727,56294
2020-10-09,9.84000015258789,10.0,9.380000114440918,9.65999984741211,6391
2020-10-12,9.5,9.979999542236328,9.5,9.960000038146973,3344
2020-10-13,9.5,9.520000457763672,9.199999809265137,9.5,6106
2020-10-14,9.479999542236328,9.5,9.0,9.5,10314
2020-10-15,8.699999809265137,9.479999542236328,8.699999809265137,9.479999542236328,17586
2020-10-16,9.0,9.180000305175781,8.800000190734863,9.180000305175781,2963
2020-10-19,9.84000015258789,10.75,9.5,9.979999542236328,48141
2020-10-20,10.25,10.300000190734863,9.819999694824219,9.84000015258789,25554
2020-10-21,9.5600004196167,10.399999618530273,9.5600004196167,10.300000190734863,9502
2020-10-22,9.5,9.739999771118164,9.380000114440918,9.739999771118164,9966
2020-10-23,9.15999984741211,9.5,9.140000343322754,9.15999984741211,7862
2020-10-26,9.5,9.5,8.720000267028809,9.300000190734863,10573
2020-10-27,8.979999542236328,9.460000038146973,8.619999885559082,9.460000038146973,4630
2020-10-28,8.619999885559082,9.460000038146973,8.619999885559082,9.460000038146973,18125
2020-10-29,8.4399995803833,8.600000381469727,8.0,8.600000381469727,21350
2020-10-30,8.100000381469727,8.399999618530273,8.0,8.399999618530273,20297
2020-11-02,8.800000190734863,8.899999618530273,8.100000381469727,8.100000381469727,8909
2020-11-03,9.199999809265137,9.239999771118164,9.0,9.0,8154
2020-11-04,8.960000038146973,9.199999809265137,8.880000114440918,9.199999809265137,5942
2020-11-05,8.84000015258789,9.0600004196167,8.84000015258789,9.0,15253
2020-11-06,9.119999885559082,9.460000038146973,8.800000190734863,9.0600004196167,7333
2020-11-09,8.739999771118164,9.399999618530273,8.619999885559082,9.399999618530273,27618
2020-11-10,9.100000381469727,9.199999809265137,8.760000228881836,9.199999809265137,3468
2020-11-11,9.100000381469727,9.100000381469727,9.100000381469727,9.100000381469727,0
2020-11-12,9.0,9.020000457763672,8.699999809265137,9.0,5392
2020-11-13,8.819999694824219,9.199999809265137,8.800000190734863,9.020000457763672,8526
2020-11-16,9.100000381469727,9.140000343322754,8.800000190734863,8.84000015258789,12016
2020-11-17,9.199999809265137,9.239999771118164,8.84000015258789,9.199999809265137,7897
2020-11-18,9.180000305175781,9.199999809265137,8.899999618530273,9.15999984741211,4454
2020-11-19,9.100000381469727,9.220000267028809,8.960000038146973,9.220000267028809,3465
2020-11-20,9.199999809265137,9.260000228881836,8.899999618530273,9.199999809265137,3784
2020-11-23,9.239999771118164,9.319999694824219,9.220000267028809,9.260000228881836,8463
2020-11-24,9.680000305175781,9.800000190734863,9.319999694824219,9.319999694824219,16239
2020-11-25,9.600000381469727,9.899999618530273,9.140000343322754,9.680000305175781,16457
2020-11-26,9.479999542236328,9.600000381469727,9.199999809265137,9.600000381469727,3704
2020-11-27,9.0,9.460000038146973,9.0,9.460000038146973,3694
2020-11-30,8.760000228881836,9.279999732971191,8.760000228881836,9.279999732971191,12628
